OrderNumber,ProductName,size,Color,Category,ListPrice,Orderdate,Duedate,Shipdate,PromotionName,SalesRegion,OrderQuantity,UnitPrice,SalesAmount,DiscountAmount,TaxAmount
SO58963,LL Mountain Frame,52,Silver,Components,264.05,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,3,158.43,475.29,0,38.0232
SO58963,Sport-100 Helmet,Na,Red,Accessories,34.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,3,20.994,62.982,0,5.0386
SO58963,HL Crankset,Na,Black,Components,404.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,3,242.994,728.982,0,58.3186
SO58963,LL Mountain Handlebars,Na,NA,Components,44.54,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,6,26.724,160.344,0,12.8275
SO58963,LL Mountain Frame,42,Silver,Components,264.05,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,4,158.43,633.72,0,50.6976
SO58963,Rear Derailleur,Na,Silver,Components,121.46,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,4,72.876,291.504,0,23.3203
SO58963,ML Mountain Frame-W,40,Silver,Components,364.09,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,4,218.454,873.816,0,69.9053
SO58963,Rear Brakes,Na,Silver,Components,106.5,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,2,63.9,127.8,0,10.224
SO58963,Mountain-200,38,Black,Bikes,2294.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,8,1376.994,11015.952,0,881.2762
SO58963,Women's Mountain Shorts,M,Black,Clothing,69.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,5,41.994,209.97,0,16.7976
SO58963,LL Mountain Pedal,Na,Silver/Black,Components,40.49,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,4,24.294,97.176,0,7.7741
SO58963,Mountain-500,40,Silver,Bikes,564.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,4,338.994,1355.976,0,108.4781
SO58963,LL Mountain Frame,42,Black,Components,249.79,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,3,149.874,449.622,0,35.9698
SO58964,ML Mountain Frame-W,42,Silver,Components,364.09,2013-05-30,2013-11-06,2013-06-06,No Discount,Southwest,1,218.454,218.454,0,17.4763
SO58965,Road-550-W,42,Yellow,Bikes,1120.49,2013-05-30,2013-11-06,2013-06-06,No Discount,Germany,1,672.294,672.294,0,53.7835
SO58965,HL Road Handlebars,Na,NA,Components,120.27,2013-05-30,2013-11-06,2013-06-06,No Discount,Germany,2,72.162,144.324,0,11.5459
SO58965,HL Road Frame,62,Red,Components,1431.5,2013-05-30,2013-11-06,2013-06-06,No Discount,Germany,1,858.9,858.9,0,68.712
SO58965,Road-350-W,48,Yellow,Bikes,1700.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Germany,3,1020.594,3061.782,0,244.9426
SO58965,HL Road Frame,44,Black,Components,1431.5,2013-05-30,2013-11-06,2013-06-06,No Discount,Germany,2,858.9,1717.8,0,137.424
SO58965,Road-350-W,42,Yellow,Bikes,1700.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Germany,1,1020.594,1020.594,0,81.6475
SO58965,ML Road Frame-W,40,Yellow,Components,594.83,2013-05-30,2013-11-06,2013-06-06,No Discount,Germany,2,356.898,713.796,0,57.1037
SO58965,HL Road Frame,44,Red,Components,1431.5,2013-05-30,2013-11-06,2013-06-06,No Discount,Germany,3,858.9,2576.7,0,206.136
SO58965,Road-250,52,Black,Bikes,2443.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Germany,1,1466.01,1466.01,0,117.2808
SO58965,Racing Socks,M,White,Clothing,8.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Germany,2,5.394,10.788,0,0.863
SO58965,LL Road Frame,44,Black,Components,337.22,2013-05-30,2013-11-06,2013-06-06,No Discount,Germany,2,202.332,404.664,0,32.3731
SO58966,Touring-1000,46,Blue,Bikes,2384.07,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,1,1430.442,1430.442,0,114.4354
SO58966,Touring-3000,62,Yellow,Bikes,742.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,1,445.41,445.41,0,35.6328
SO58966,Touring-3000,50,Blue,Bikes,742.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Northwest,1,445.41,445.41,0,35.6328
SO58967,LL Crankset,Na,Black,Components,175.49,2013-05-30,2013-11-06,2013-06-06,No Discount,Germany,1,105.294,105.294,0,8.4235
SO58968,Touring-1000,46,Yellow,Bikes,2384.07,2013-05-30,2013-11-06,2013-06-06,No Discount,France,2,1430.442,2860.884,0,228.8707
SO58968,Touring-1000,60,Yellow,Bikes,2384.07,2013-05-30,2013-11-06,2013-06-06,No Discount,France,3,1430.442,4291.326,0,343.3061
SO58968,Touring-1000,60,Blue,Bikes,2384.07,2013-05-30,2013-11-06,2013-06-06,No Discount,France,1,1430.442,1430.442,0,114.4354
SO58968,Touring-1000,46,Blue,Bikes,2384.07,2013-05-30,2013-11-06,2013-06-06,No Discount,France,2,1430.442,2860.884,0,228.8707
SO58968,Short-Sleeve Classic Jersey,XL,Yellow,Clothing,53.99,2013-05-30,2013-11-06,2013-06-06,No Discount,France,1,32.394,32.394,0,2.5915
SO58968,Touring-3000,50,Blue,Bikes,742.35,2013-05-30,2013-11-06,2013-06-06,No Discount,France,1,445.41,445.41,0,35.6328
SO58968,Touring-3000,44,Yellow,Bikes,742.35,2013-05-30,2013-11-06,2013-06-06,No Discount,France,1,445.41,445.41,0,35.6328
SO58968,Touring-2000,54,Blue,Bikes,1214.85,2013-05-30,2013-11-06,2013-06-06,No Discount,France,2,728.91,1457.82,0,116.6256
SO58968,Classic Vest,S,Blue,Clothing,63.5,2013-05-30,2013-11-06,2013-06-06,No Discount,France,3,38.1,114.3,0,9.144
SO58969,Short-Sleeve Classic Jersey,XL,Yellow,Clothing,53.99,2013-05-30,2013-11-06,2013-06-06,No Discount,France,7,32.394,226.758,0,18.1406
SO58969,AWC Logo Cap,Na,Multi,Clothing,8.99,2013-05-30,2013-11-06,2013-06-06,No Discount,France,3,5.394,16.182,0,1.2946
SO58969,Mountain-200,42,Black,Bikes,2294.99,2013-05-30,2013-11-06,2013-06-06,No Discount,France,4,1376.994,5507.976,0,440.6381
SO58969,Mountain-200,38,Black,Bikes,2294.99,2013-05-30,2013-11-06,2013-06-06,No Discount,France,2,1376.994,2753.988,0,220.319
SO58969,Women's Mountain Shorts,M,Black,Clothing,69.99,2013-05-30,2013-11-06,2013-06-06,No Discount,France,1,41.994,41.994,0,3.3595
SO58969,Classic Vest,S,Blue,Clothing,63.5,2013-05-30,2013-11-06,2013-06-06,No Discount,France,5,38.1,190.5,0,15.24
SO58969,Hitch Rack 4-Bike,Na,NA,Accessories,120,2013-05-30,2013-11-06,2013-06-06,No Discount,France,9,72,648,0,51.84
SO58969,Long-Sleeve Logo Jersey,L,Multi,Clothing,49.99,2013-05-30,2013-11-06,2013-06-06,No Discount,France,7,29.994,209.958,0,16.7966
SO58969,Women's Mountain Shorts,L,Black,Clothing,69.99,2013-05-30,2013-11-06,2013-06-06,No Discount,France,2,41.994,83.988,0,6.719
SO58969,Water Bottle 30 oz.,Na,NA,Accessories,4.99,2013-05-30,2013-11-06,2013-06-06,No Discount,France,7,2.994,20.958,0,1.6766
SO58970,ML Road Pedal,Na,Silver/Black,Components,62.09,2013-05-30,2013-11-06,2013-06-06,No Discount,Central,3,37.254,111.762,0,8.941
SO58970,Road-550-W,38,Yellow,Bikes,1120.49,2013-05-30,2013-11-06,2013-06-06,No Discount,Central,1,672.294,672.294,0,53.7835
SO58970,Racing Socks,L,White,Clothing,8.99,2013-05-30,2013-11-06,2013-06-06,Volume Discount 11 to 14,Central,11,5.2142,56.2091,1.1471,4.4967
SO58970,Road-750,44,Black,Bikes,539.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Central,3,323.994,971.982,0,77.7586
SO58970,Short-Sleeve Classic Jersey,S,Yellow,Clothing,53.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Central,6,32.394,194.364,0,15.5491
SO58970,Road-250,52,Black,Bikes,2443.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Central,2,1466.01,2932.02,0,234.5616
SO58970,Racing Socks,M,White,Clothing,8.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Central,4,5.394,21.576,0,1.7261
SO58970,Road-250,58,Red,Bikes,2443.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Central,2,1466.01,2932.02,0,234.5616
SO58970,Road-250,58,Black,Bikes,2443.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Central,2,1466.01,2932.02,0,234.5616
SO58970,Road-550-W,42,Yellow,Bikes,1120.49,2013-05-30,2013-11-06,2013-06-06,No Discount,Central,5,672.294,3361.47,0,268.9176
SO58970,ML Road Frame-W,44,Yellow,Components,594.83,2013-05-30,2013-11-06,2013-06-06,No Discount,Central,2,356.898,713.796,0,57.1037
SO58970,Road-350-W,44,Yellow,Bikes,1700.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Central,5,1020.594,5102.97,0,408.2376
SO58970,Road-550-W,44,Yellow,Bikes,1120.49,2013-05-30,2013-11-06,2013-06-06,No Discount,Central,1,672.294,672.294,0,53.7835
SO58970,HL Road Pedal,Na,Silver/Black,Components,80.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Central,2,48.594,97.188,0,7.775
SO58970,Road-250,44,Black,Bikes,2443.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Central,1,1466.01,1466.01,0,117.2808
SO58970,Road-750,58,Black,Bikes,539.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Central,2,323.994,647.988,0,51.839
SO58970,Half-Finger Gloves,S,Black,Clothing,24.49,2013-05-30,2013-11-06,2013-06-06,No Discount,Central,3,14.694,44.082,0,3.5266
SO58970,LL Road Frame,52,Black,Components,337.22,2013-05-30,2013-11-06,2013-06-06,No Discount,Central,3,202.332,606.996,0,48.5597
SO58970,Road-750,52,Black,Bikes,539.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Central,4,323.994,1295.976,0,103.6781
SO58970,Road-350-W,42,Yellow,Bikes,1700.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Central,1,1020.594,1020.594,0,81.6475
SO58970,HL Road Handlebars,Na,NA,Components,120.27,2013-05-30,2013-11-06,2013-06-06,No Discount,Central,1,72.162,72.162,0,5.773
SO58970,Long-Sleeve Logo Jersey,M,Multi,Clothing,49.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Central,7,29.994,209.958,0,16.7966
SO58970,LL Road Pedal,Na,Silver/Black,Components,40.49,2013-05-30,2013-11-06,2013-06-06,No Discount,Central,3,24.294,72.882,0,5.8306
SO58970,Road-550-W,48,Yellow,Bikes,1120.49,2013-05-30,2013-11-06,2013-06-06,No Discount,Central,1,672.294,672.294,0,53.7835
SO58970,ML Road Frame-W,48,Yellow,Components,594.83,2013-05-30,2013-11-06,2013-06-06,No Discount,Central,3,356.898,1070.694,0,85.6555
SO58971,Touring-1000,46,Blue,Bikes,2384.07,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,3,1430.442,4291.326,0,343.3061
SO58971,HL Touring Frame,54,Blue,Components,1003.91,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,2,602.346,1204.692,0,96.3754
SO58971,Half-Finger Gloves,S,Black,Clothing,24.49,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,5,14.694,73.47,0,5.8776
SO58971,Water Bottle 30 oz.,Na,NA,Accessories,4.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,5,2.994,14.97,0,1.1976
SO58971,Short-Sleeve Classic Jersey,L,Yellow,Clothing,53.99,2013-05-30,2013-11-06,2013-06-06,Volume Discount 11 to 14,Southeast,14,31.3142,429.6308,8.768,34.3705
SO58971,Patch Kit/8 Patches,Na,NA,Accessories,2.29,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,5,1.374,6.87,0,0.5496
SO58971,Short-Sleeve Classic Jersey,XL,Yellow,Clothing,53.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,2,32.394,64.788,0,5.183
SO58971,Bike Wash Dissolver,Na,NA,Accessories,7.95,2013-05-30,2013-11-06,2013-06-06,Volume Discount 11 to 14,Southeast,12,4.611,54.2254,1.1066,4.338
SO58971,Touring-1000,46,Yellow,Bikes,2384.07,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,2,1430.442,2860.884,0,228.8707
SO58971,HL Touring Frame,60,Blue,Components,1003.91,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,2,602.346,1204.692,0,96.3754
SO58971,Short-Sleeve Classic Jersey,S,Yellow,Clothing,53.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,5,32.394,161.97,0,12.9576
SO58971,Hydration Pack 70 oz.,Na,Silver,Accessories,54.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,5,32.994,164.97,0,13.1976
SO58971,Long-Sleeve Logo Jersey,L,Multi,Clothing,49.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,10,29.994,299.94,0,23.9952
SO58971,Hitch Rack 4-Bike,Na,NA,Accessories,120,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,10,72,720,0,57.6
SO58971,Touring-3000,54,Blue,Bikes,742.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,2,445.41,890.82,0,71.2656
SO58971,AWC Logo Cap,Na,Multi,Clothing,8.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,4,5.394,21.576,0,1.7261
SO58971,Sport-100 Helmet,Na,Blue,Accessories,34.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,8,20.994,167.952,0,13.4362
SO58971,Half-Finger Gloves,M,Black,Clothing,24.49,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,3,14.694,44.082,0,3.5266
SO58971,Touring-3000,62,Yellow,Bikes,742.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,2,445.41,890.82,0,71.2656
SO58971,LL Touring Frame,50,Yellow,Components,333.42,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,1,200.052,200.052,0,16.0042
SO58971,HL Touring Frame,46,Blue,Components,1003.91,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,3,602.346,1807.038,0,144.563
SO58971,Touring-3000,50,Yellow,Bikes,742.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,1,445.41,445.41,0,35.6328
SO58971,Touring-3000,54,Yellow,Bikes,742.35,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,5,445.41,2227.05,0,178.164
SO58971,LL Touring Frame,50,Blue,Components,333.42,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,4,200.052,800.208,0,64.0166
SO58971,Classic Vest,S,Blue,Clothing,63.5,2013-05-30,2013-11-06,2013-06-06,Volume Discount 11 to 14,Southeast,13,36.83,469.2142,9.5758,37.5371
SO58971,Long-Sleeve Logo Jersey,M,Multi,Clothing,49.99,2013-05-30,2013-11-06,2013-06-06,Volume Discount 11 to 14,Southeast,11,28.9942,312.5575,6.3787,25.0046
SO58971,Sport-100 Helmet,Na,Red,Accessories,34.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,5,20.994,104.97,0,8.3976
SO58971,HL Touring Handlebars,Na,NA,Components,91.57,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,2,54.942,109.884,0,8.7907
SO58971,HL Touring Frame,60,Yellow,Components,1003.91,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,2,602.346,1204.692,0,96.3754
SO58971,HL Touring Frame,50,Blue,Components,1003.91,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,6,602.346,3614.076,0,289.1261
SO58971,LL Touring Frame,62,Yellow,Components,333.42,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,1,200.052,200.052,0,16.0042
SO58971,HL Touring Seat/Saddle,Na,NA,Components,52.64,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,1,31.584,31.584,0,2.5267
SO58971,Touring-2000,60,Blue,Bikes,1214.85,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,2,728.91,1457.82,0,116.6256
SO58971,Half-Finger Gloves,L,Black,Clothing,24.49,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,5,14.694,73.47,0,5.8776
SO58971,Classic Vest,M,Blue,Clothing,63.5,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,5,38.1,190.5,0,15.24
SO58971,Sport-100 Helmet,Na,Black,Accessories,34.99,2013-05-30,2013-11-06,2013-06-06,Volume Discount 11 to 14,Southeast,14,20.2942,278.4364,5.6824,22.2749
SO58971,Touring-1000,50,Blue,Bikes,2384.07,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,2,1430.442,2860.884,0,228.8707
SO58971,Touring-1000,50,Yellow,Bikes,2384.07,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,1,1430.442,1430.442,0,114.4354
SO58971,LL Touring Frame,44,Yellow,Components,333.42,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,4,200.052,800.208,0,64.0166
SO58971,Long-Sleeve Logo Jersey,XL,Multi,Clothing,49.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,3,29.994,89.982,0,7.1986
SO58971,Touring-1000,60,Blue,Bikes,2384.07,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,2,1430.442,2860.884,0,228.8707
SO58971,Touring-2000,46,Blue,Bikes,1214.85,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,3,728.91,2186.73,0,174.9384
SO58972,HL Mountain Pedal,Na,Silver/Black,Components,80.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,4,48.594,194.376,0,15.5501
SO58972,ML Mountain Frame-W,40,Silver,Components,364.09,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,4,218.454,873.816,0,69.9053
SO58972,LL Mountain Frame,42,Silver,Components,264.05,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,5,158.43,792.15,0,63.372
SO58972,Bike Wash Dissolver,Na,NA,Accessories,7.95,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,6,4.77,28.62,0,2.2896
SO58972,AWC Logo Cap,Na,Multi,Clothing,8.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,4,5.394,21.576,0,1.7261
SO58972,ML Mountain Pedal,Na,Silver/Black,Components,62.09,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,4,37.254,149.016,0,11.9213
SO58972,Mountain-500,52,Silver,Bikes,564.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,1,338.994,338.994,0,27.1195
SO58972,Mountain-400-W,46,Silver,Bikes,769.49,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,3,461.694,1385.082,0,110.8066
SO58972,HL Mountain Handlebars,Na,NA,Components,120.27,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,5,72.162,360.81,0,28.8648
SO58972,LL Mountain Frame,48,Black,Components,249.79,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,3,149.874,449.622,0,35.9698
SO58972,Mountain-200,42,Silver,Bikes,2319.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,3,1391.994,4175.982,0,334.0786
SO58972,Hitch Rack 4-Bike,Na,NA,Accessories,120,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,4,72,288,0,23.04
SO58972,HL Mountain Seat/Saddle,Na,NA,Components,52.64,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,1,31.584,31.584,0,2.5267
SO58972,LL Mountain Frame,44,Black,Components,249.79,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,3,149.874,449.622,0,35.9698
SO58972,Mountain-200,46,Silver,Bikes,2319.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,9,1391.994,12527.946,0,1002.2357
SO58972,Classic Vest,M,Blue,Clothing,63.5,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,6,38.1,228.6,0,18.288
SO58972,Mountain-500,40,Silver,Bikes,564.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,5,338.994,1694.97,0,135.5976
SO58972,Mountain-200,38,Silver,Bikes,2319.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,7,1391.994,9743.958,0,779.5166
SO58972,ML Mountain Handlebars,Na,NA,Components,61.92,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,4,37.152,148.608,0,11.8886
SO58972,Women's Mountain Shorts,S,Black,Clothing,69.99,2013-05-30,2013-11-06,2013-06-06,Volume Discount 15 to 24,Canada,20,38.4945,731.3955,38.4945,58.5116
SO58972,LL Mountain Frame,44,Silver,Components,264.05,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,5,158.43,792.15,0,63.372
SO58972,Mountain-500,44,Silver,Bikes,564.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,3,338.994,1016.982,0,81.3586
SO58972,Sport-100 Helmet,Na,Blue,Accessories,34.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,7,20.994,146.958,0,11.7566
SO58972,Women's Mountain Shorts,L,Black,Clothing,69.99,2013-05-30,2013-11-06,2013-06-06,Volume Discount 25 to 40,Canada,32,34.995,1007.856,111.984,80.6285
SO58972,Hydration Pack 70 oz.,Na,Silver,Accessories,54.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,7,32.994,230.958,0,18.4766
SO58972,Half-Finger Gloves,M,Black,Clothing,24.49,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,1,14.694,14.694,0,1.1755
SO58972,Water Bottle 30 oz.,Na,NA,Accessories,4.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,4,2.994,11.976,0,0.9581
SO58972,Mountain-500,48,Black,Bikes,539.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,2,323.994,647.988,0,51.839
SO58972,Mountain-500,52,Black,Bikes,539.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,5,323.994,1619.97,0,129.5976
SO58972,Mountain-200,42,Black,Bikes,2294.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,5,1376.994,6884.97,0,550.7976
SO58972,Sport-100 Helmet,Na,Red,Accessories,34.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,4,20.994,83.976,0,6.7181
SO58972,Mountain-500,42,Silver,Bikes,564.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,4,338.994,1355.976,0,108.4781
SO58972,Long-Sleeve Logo Jersey,L,Multi,Clothing,49.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,4,29.994,119.976,0,9.5981
SO58972,Mountain-400-W,38,Silver,Bikes,769.49,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,2,461.694,923.388,0,73.871
SO58972,ML Mountain Frame-W,42,Silver,Components,364.09,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,3,218.454,655.362,0,52.429
SO58972,Mountain-500,40,Black,Bikes,539.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,1,323.994,323.994,0,25.9195
SO58972,Mountain-500,42,Black,Bikes,539.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,3,323.994,971.982,0,77.7586
SO58972,Short-Sleeve Classic Jersey,L,Yellow,Clothing,53.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,5,32.394,161.97,0,12.9576
SO58972,Mountain-500,44,Black,Bikes,539.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,3,323.994,971.982,0,77.7586
SO58972,LL Mountain Pedal,Na,Silver/Black,Components,40.49,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,2,24.294,48.588,0,3.887
SO58972,Classic Vest,S,Blue,Clothing,63.5,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,3,38.1,114.3,0,9.144
SO58972,Mountain-200,46,Black,Bikes,2294.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,6,1376.994,8261.964,0,660.9571
SO58972,Mountain-500,48,Silver,Bikes,564.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,2,338.994,677.988,0,54.239
SO58972,Mountain-200,38,Black,Bikes,2294.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,7,1376.994,9638.958,0,771.1166
SO58972,HL Mountain Frame,38,Silver,Components,1364.5,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,6,818.7,4912.2,0,392.976
SO58972,HL Mountain Frame,42,Black,Components,1349.6,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,4,809.76,3239.04,0,259.1232
SO58972,Sport-100 Helmet,Na,Black,Accessories,34.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,2,20.994,41.988,0,3.359
SO58972,Mountain-400-W,40,Silver,Bikes,769.49,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,2,461.694,923.388,0,73.871
SO58972,Short-Sleeve Classic Jersey,XL,Yellow,Clothing,53.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,2,32.394,64.788,0,5.183
SO58972,Women's Mountain Shorts,M,Black,Clothing,69.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,5,41.994,209.97,0,16.7976
SO58973,Racing Socks,M,White,Clothing,8.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Canada,3,5.394,16.182,0,1.2946
SO58974,Sport-100 Helmet,Na,Blue,Accessories,34.99,2013-05-30,2013-11-06,2013-06-06,No Discount,Southeast,6,20.994,125.964,0,10.0771
